"","Tank","Fish","Sex","Eggs","Time.For.Assay.minutes","Round","Assay","Test.animal.origin","Relative.size.counterpart","Rater","Date","Eggs.prior","Age.eggs.prior","Nips","Pec.fans","Tail.Fans","Entrances","Time","Latency","Flee","Tail.strike","Bite","Display","Quiver","Chase.Charge","Sum.Behaviors","Sum.Submissive","Parenting.per,minute","Aggressive.per.minute","Submissive.per.minute","Eggs.after","Eggs.proportion.after","Age.eggs.after","Days.prev.spawn","Days.next.spawn","Days.nearest.spawn","Parenting.per.time"
"834","C22","C22M","M","Surrogate",10,"3","CrabLeashed","D1",NA,"GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,6.106,0,94,0,0,0,0,94,0,NA,9.4,0,NA,NA,NA,NA,NA,NA,NA
"835","C22","C22F","F","Surrogate",10,"3","Damsel","D2",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,0.567,0,0,0,28,0,99,127,0,NA,12.7,0,NA,NA,NA,NA,NA,NA,NA
"836","C22","C22M","M","Surrogate",10,"3","Damsel","D2",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,4.871,0,20,0,23,0,65,108,0,NA,10.8,0,NA,NA,NA,NA,NA,NA,NA
"837","C22","C22F","F","Surrogate",2,"3","Male","B23","Smaller","GG",2023-12-15,NA,NA,NA,NA,NA,NA,NA,0.467,0,9,1,7,0,10,27,0,NA,13.5,0,NA,NA,NA,NA,NA,NA,NA
"838","C22","C22M","M","Surrogate",2,"3","Male","B23","Smaller","GG",2023-12-15,NA,NA,NA,NA,NA,NA,NA,4.505,0,2,0,18,0,0,20,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA
"839","C22","C22F","F","Surrogate",2,"3","Female","A22","Smaller","GG",2023-12-16,NA,NA,NA,NA,NA,NA,NA,1.068,0,8,1,11,0,3,23,0,NA,11.5,0,NA,NA,NA,NA,NA,NA,NA
"840","C22","C22M","M","Surrogate",2,"3","Female","A22","Smaller","GG",2023-12-16,NA,NA,NA,NA,NA,NA,NA,3.036,0,0,0,16,0,0,16,0,NA,8,0,NA,NA,NA,NA,NA,NA,NA
"841","C22","C22F","F","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,0.267000000000003,0,0,0,3,0,0,3,0,NA,18,0,NA,NA,NA,NA,NA,NA,NA
"842","C22","C22M","M","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,0.601000000000003,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"843","C22","C22F","F","Surrogate",5,"3","Rock",NA,NA,"GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,11.745,0,59,49,0,0,0,108,0,NA,21.6,0,NA,NA,NA,NA,NA,NA,NA
"844","C22","C22M","M","Surrogate",5,"3","Rock",NA,NA,"GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,0.601000000000001,0,58,37,0,0,0,95,0,NA,19,0,NA,NA,NA,NA,NA,NA,NA
"845","A21","A21F","F","Surrogate",5,"3","Parenting","C11",NA,"GG",2024-01-10,"1302",3,3,19,0,8,38.406,NA,NA,NA,NA,NA,NA,NA,22,0,NA,4.4,0,661,"50.768049155145931",7,NA,NA,NA,NA
"846","A21","A21M","M","Surrogate",5,"3","Parenting","C11",NA,"GG",2024-01-10,"1302",3,61,153,4,11,158.658,NA,NA,NA,NA,NA,NA,NA,218,0,NA,43.6,0,661,"50.768049155145931",7,NA,NA,NA,NA
"847","A21","A21F","F","Surrogate",10,"3","Crab","D2B",NA,"GG",2024-01-11,NA,NA,NA,NA,NA,NA,NA,10.577,0,67,0,0,0,0,67,0,NA,6.7,0,NA,NA,NA,NA,NA,NA,NA
"848","A21","A21M","M","Surrogate",10,"3","Crab","D2B",NA,"GG",2024-01-11,NA,NA,NA,NA,NA,NA,NA,422.222,0,1,0,0,0,0,1,0,NA,0.1,0,NA,NA,NA,NA,NA,NA,NA
"849","A21","A21F","F","Surrogate",10,"3","Damsel","D2",NA,"GG",2024-01-12,NA,NA,NA,NA,NA,NA,NA,0.167,0,4,9,54,0,167,234,0,NA,23.4,0,NA,NA,NA,NA,NA,NA,NA
"850","A21","A21M","M","Surrogate",10,"3","Damsel","D2",NA,"GG",2024-01-12,NA,NA,NA,NA,NA,NA,NA,2.369,0,4,0,51,0,31,86,0,NA,8.6,0,NA,NA,NA,NA,NA,NA,NA
"851","A21","A21F","F","Surrogate",2,"3","Male","B23","Smaller","GG",2024-01-13,NA,NA,NA,NA,NA,NA,NA,11.745,0,6,0,3,0,10,19,0,NA,9.5,0,NA,NA,NA,NA,NA,NA,NA
"852","A21","A21M","M","Surrogate",2,"3","Male","B23","Smaller","GG",2024-01-13,NA,NA,NA,NA,NA,NA,NA,2.369,0,2,0,12,0,1,15,0,NA,7.5,0,NA,NA,NA,NA,NA,NA,NA
"853","A21","A21F","F","Surrogate",2,"3","Female","C13","Smaller","GG",2024-01-14,NA,NA,NA,NA,NA,NA,NA,13.847,0,11,4,8,0,23,46,0,NA,23,0,NA,NA,NA,NA,NA,NA,NA
"854","A21","A21M","M","Surrogate",2,"3","Female","C13","Smaller","GG",2024-01-14,NA,NA,NA,NA,NA,NA,NA,5.906,0,0,0,29,0,1,30,0,NA,15,0,NA,NA,NA,NA,NA,NA,NA
"855","A21","A21F","F","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,0.6,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"856","A21","A21M","M","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,0.6,0,0,0,4,0,0,4,0,NA,24,0,NA,NA,NA,NA,NA,NA,NA
"857","A21","A21F","F","Surrogate",5,"3","Rock",NA,NA,"GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,3.337,0,40,24,0,0,0,64,0,NA,12.8,0,NA,NA,NA,NA,NA,NA,NA
"858","A21","A21M","M","Surrogate",5,"3","Rock",NA,NA,"GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,1.301,0,13,72,0,0,0,85,0,NA,17,0,NA,NA,NA,NA,NA,NA,NA
"859","T2","T2F","F","None",10,"1","CrabLeashed","D2",NA,"GG",2023-12-10,NA,NA,NA,NA,NA,NA,NA,255.255,0,1,3,0,0,0,4,0,NA,0.4,0,NA,NA,NA,NA,NA,NA,NA
"860","T2","T2M","M","None",10,"1","CrabLeashed","D2",NA,"GG",2023-12-10,NA,NA,NA,NA,NA,NA,NA,6.006,0,1,19,0,0,0,20,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA
"861","T2","T2F","F","None",10,"1","Damsel","D1",NA,"GG",2023-12-11,NA,NA,NA,NA,NA,NA,NA,44.144,1,0,0,32,0,0,32,1,NA,3.2,0.1,NA,NA,NA,NA,NA,NA,NA
"862","T2","T2M","M","None",10,"1","Damsel","D1",NA,"GG",2023-12-11,NA,NA,NA,NA,NA,NA,NA,5.306,1,0,0,30,0,0,30,1,NA,3,0.1,NA,NA,NA,NA,NA,NA,NA
"863","T2","T2F","F","None",2,"1","Male","T4","Larger","GG",2023-12-12,NA,NA,NA,NA,NA,NA,NA,8.976,0,7,6,13,0,3,29,0,NA,14.5,0,NA,NA,NA,NA,NA,NA,NA
"864","T2","T2M","M","None",2,"1","Male","T4","Larger","GG",2023-12-12,NA,NA,NA,NA,NA,NA,NA,7.174,0,1,0,18,0,0,19,0,NA,9.5,0,NA,NA,NA,NA,NA,NA,NA
"865","T2","T2F","F","None",2,"1","Female","T3","Smaller","GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,10.01,0,10,11,1,0,2,24,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"866","T2","T2M","M","None",2,"1","Female","T3","Smaller","GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,1.935,0,1,0,33,0,0,34,0,NA,17,0,NA,NA,NA,NA,NA,NA,NA
"867","T2","T2F","F","None",0.166666666666667,"1","Hand","Gabe",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,0.433,0,0,0,1,0,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"868","T2","T2M","M","None",0.166666666666667,"1","Hand","Gabe",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,1.534,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"869","T2","T2F","F","None",5,"1","Rock",NA,NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,29.63,0,36,0,0,0,0,36,0,NA,7.2,0,NA,NA,NA,NA,NA,NA,NA
"870","T2","T2M","M","None",5,"1","Rock",NA,NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,14.148,0,8,0,0,0,0,8,0,NA,1.6,0,NA,NA,NA,NA,NA,NA,NA
"871","T2","T2F","F","Own",5,"1","Parenting","T2",NA,"GG",2023-12-16,NA,2,11,12,0,3,17.752,NA,NA,NA,NA,NA,NA,NA,23,0,NA,4.6,0,NA,NA,NA,NA,NA,NA,NA
"872","T2","T2M","M","Own",5,"1","Parenting","T2",NA,"GG",2023-12-16,NA,2,72,67,1,6,268.468,NA,NA,NA,NA,NA,NA,NA,140,0,NA,28,0,NA,NA,NA,NA,NA,NA,NA
"873","T2","T2F","F","Own",10,"1","CrabLeashed","D1",NA,"IW",2023-12-17,NA,NA,NA,NA,NA,NA,NA,10.944,0,0,5,0,0,0,5,0,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA
"874","T2","T2M","M","Own",10,"1","CrabLeashed","D1",NA,"IW",2023-12-17,NA,NA,NA,NA,NA,NA,NA,12.513,0,0,21,0,0,0,21,0,NA,2.1,0,NA,NA,NA,NA,NA,NA,NA
"875","T2","T2F","F","Own",10,"1","Damsel","D1",NA,"IW",2023-12-18,NA,NA,NA,NA,NA,NA,NA,3.27,0,0,12,0,0,0,12,0,NA,1.2,0,NA,NA,NA,NA,NA,NA,NA
"876","T2","T2M","M","Own",10,"1","Damsel","D1",NA,"IW",2023-12-18,NA,NA,NA,NA,NA,NA,NA,8.775,0,0,5,0,0,0,5,0,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA
"877","T2","T2F","F","Own",2,"1","Male","T6","Smaller","IW",2023-12-19,NA,NA,NA,NA,NA,NA,NA,2.269,0,8,7,25,0,3,43,0,NA,21.5,0,NA,NA,NA,NA,NA,NA,NA
"878","T2","T2M","M","Own",2,"1","Male","T6","Smaller","IW",2023-12-19,NA,NA,NA,NA,NA,NA,NA,2.269,1,0,0,15,0,0,15,1,NA,7.5,0.5,NA,NA,NA,NA,NA,NA,NA
"879","T2","T2F","F","Own",2,"1","Female","T6","Smaller","IW",2023-12-20,NA,NA,NA,NA,NA,NA,NA,2.302,0,11,4,11,0,2,28,0,NA,14,0,NA,NA,NA,NA,NA,NA,NA
"880","T2","T2M","M","Own",2,"1","Female","T6","Smaller","IW",2023-12-20,NA,NA,NA,NA,NA,NA,NA,34.034,0,0,0,10,0,0,10,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA
"881","T2","T2F","F","Own",0.166666666666667,"1","Hand","Rhodes",NA,"IW",2023-12-21,NA,NA,NA,NA,NA,NA,NA,1.836,0,0,0,1,0,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"882","T2","T2M","M","Own",0.166666666666667,"1","Hand","Rhodes",NA,"IW",2023-12-21,NA,NA,NA,NA,NA,NA,NA,2.603,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"883","T2","T2F","F","Own",5,"1","Rock",NA,NA,"GG",2024-04-07,NA,NA,NA,NA,NA,NA,NA,24.491,0,14,4,0,0,0,18,0,NA,3.6,0,NA,NA,NA,NA,NA,NA,NA
"884","T2","T2M","M","Own",5,"1","Rock",NA,NA,"GG",2024-04-07,NA,NA,NA,NA,NA,NA,NA,10.344,0,4,19,0,0,0,23,0,NA,4.6,0,NA,NA,NA,NA,NA,NA,NA
"885","T2","T2F","F","None",10,"2","CrabLeashed","D1",NA,"GG",2024-01-12,NA,NA,NA,NA,NA,NA,NA,10.644,0,44,1,0,0,0,45,0,NA,4.5,0,NA,NA,NA,NA,NA,NA,NA
"886","T2","T2M","M","None",10,"2","CrabLeashed","D1",NA,"GG",2024-01-12,NA,NA,NA,NA,NA,NA,NA,139.773,0,11,16,0,0,0,27,0,NA,2.7,0,NA,NA,NA,NA,NA,NA,NA
"887","T2","T2F","F","None",10,"2","Damsel","D1",NA,"GG",2024-01-13,NA,NA,NA,NA,NA,NA,NA,46.713,0,0,0,52,0,0,52,0,NA,5.2,0,NA,NA,NA,NA,NA,NA,NA
"888","T2","T2M","M","None",10,"2","Damsel","D1",NA,"GG",2024-01-13,NA,NA,NA,NA,NA,NA,NA,34.301,0,1,0,45,0,0,46,0,NA,4.6,0,NA,NA,NA,NA,NA,NA,NA
"889","T2","T2F","F","None",2,"2","Male","T1","Smaller","GG",2024-01-14,NA,NA,NA,NA,NA,NA,NA,3.637,0,12,0,6,0,5,23,0,NA,11.5,0,NA,NA,NA,NA,NA,NA,NA
"890","T2","T2M","M","None",2,"2","Male","T1","Smaller","GG",2024-01-14,NA,NA,NA,NA,NA,NA,NA,7.241,0,0,0,16,0,0,16,0,NA,8,0,NA,NA,NA,NA,NA,NA,NA
"891","T2","T2F","F","None",2,"2","Female","T1","Similar","GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,1.301,0,9,18,2,0,0,29,0,NA,14.5,0,NA,NA,NA,NA,NA,NA,NA
"892","T2","T2M","M","None",2,"2","Female","T1","Similar","GG",2024-01-15,NA,NA,NA,NA,NA,NA,NA,2.202,0,1,1,32,0,0,34,0,NA,17,0,NA,NA,NA,NA,NA,NA,NA
"893","T2","T2F","F","None",0.166666666666667,"2","Hand","Gabe",NA,"GG",2024-01-26,NA,NA,NA,NA,NA,NA,NA,0.467000000000001,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"894","T2","T2M","M","None",0.166666666666667,"2","Hand","Gabe",NA,"GG",2024-01-26,NA,NA,NA,NA,NA,NA,NA,1.601,0,0,0,1,0,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"895","T2","T2F","F","None",5,"2","Rock",NA,NA,"GG",2024-01-26,NA,NA,NA,NA,NA,NA,NA,25.225,0,23,0,0,0,0,23,0,NA,4.6,0,NA,NA,NA,NA,NA,NA,NA
"896","T2","T2M","M","None",5,"2","Rock",NA,NA,"GG",2024-01-26,NA,NA,NA,NA,NA,NA,NA,209.91,0,4,0,0,0,0,4,0,NA,0.8,0,NA,NA,NA,NA,NA,NA,NA
"897","C22","C22F","F","None",10,"3","CrabLeashed","D2B",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"898","C22","C22M","M","None",10,"3","CrabLeashed","D2B",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,78.078,0,40,0,0,0,0,40,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA
"899","C22","C22F","F","None",10,"3","Damsel","D3",NA,"GG",2024-01-23,NA,NA,NA,NA,NA,NA,NA,0.934000000000001,0,7,0,44,0,60,111,0,NA,11.1,0,NA,NA,NA,NA,NA,NA,NA
"900","C22","C22M","M","None",10,"3","Damsel","D3",NA,"GG",2024-01-23,NA,NA,NA,NA,NA,NA,NA,21.521,1,15,1,22,0,40,78,1,NA,7.8,0.1,NA,NA,NA,NA,NA,NA,NA
"901","C22","C22F","F","None",2,"3","Male","TB","Smaller","GG",2024-01-24,NA,NA,NA,NA,NA,NA,NA,2.536,0,5,1,11,0,2,19,0,NA,9.5,0,NA,NA,NA,NA,NA,NA,NA
"902","C22","C22M","M","None",2,"3","Male","TB","Smaller","GG",2024-01-24,NA,NA,NA,NA,NA,NA,NA,1.735,0,1,0,22,0,1,24,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"903","C22","C22F","F","None",2,"3","Female","B13","Smaller","GG",2024-01-25,NA,NA,NA,NA,NA,NA,NA,1.135,0,3,14,3,0,6,26,0,NA,13,0,NA,NA,NA,NA,NA,NA,NA
"904","C22","C22M","M","None",2,"3","Female","B13","Smaller","GG",2024-01-25,NA,NA,NA,NA,NA,NA,NA,2.203,0,1,4,15,0,0,20,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA
"905","C22","C22F","F","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,1.868,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"906","C22","C22M","M","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,0.633999999999999,0,0,0,3,0,0,3,0,NA,18,0,NA,NA,NA,NA,NA,NA,NA
"907","C22","C22F","F","None",5,"3","Rock",NA,NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,31.231,0,11,0,0,0,0,11,0,NA,2.2,0,NA,NA,NA,NA,NA,NA,NA
"908","C22","C22M","M","None",5,"3","Rock",NA,NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,0.533999999999999,0,50,0,0,0,0,50,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA
"909","C15","C15F","F","None",10,"3","CrabLeashed","D1",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,6.773,0,4,11,0,0,0,15,0,NA,1.5,0,NA,NA,NA,NA,NA,NA,NA
"910","C15","C15M","M","None",10,"3","CrabLeashed","D1",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"911","C15","C15F","F","None",10,"3","Damsel","D3",NA,"GG",2024-01-23,NA,NA,NA,NA,NA,NA,NA,2.202,1,2,0,42,0,17,61,1,NA,6.1,0.1,NA,NA,NA,NA,NA,NA,NA
"912","C15","C15M","M","None",10,"3","Damsel","D3",NA,"GG",2024-01-23,NA,NA,NA,NA,NA,NA,NA,5.405,0,0,0,36,0,3,39,0,NA,3.9,0,NA,NA,NA,NA,NA,NA,NA
"913","C15","C15F","F","None",2,"3","Male","C25","Smaller","GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,0.534000000000002,0,0,0,19,0,3,22,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA
"914","C15","C15M","M","None",2,"3","Male","C25","Smaller","GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,2.67,0,4,0,36,3,0,40,3,NA,20,1.5,NA,NA,NA,NA,NA,NA,NA
"915","C15","C15F","F","None",2,"3","Female","C13","Smaller","GG",2024-02-06,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,5,0,23,38,0,NA,19,0,NA,NA,NA,NA,NA,NA,NA
"916","C15","C15M","M","None",2,"3","Female","C13","Smaller","GG",2024-02-06,NA,NA,NA,NA,NA,NA,NA,2.269,2,6,0,17,0,4,27,2,NA,13.5,1,NA,NA,NA,NA,NA,NA,NA
"917","C15","C15F","F","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-07,NA,NA,NA,NA,NA,NA,NA,0.901,0,0,0,5,0,1,6,0,NA,36,0,NA,NA,NA,NA,NA,NA,NA
"918","C15","C15M","M","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-07,NA,NA,NA,NA,NA,NA,NA,5.572,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"919","C15","C15F","F","None",5,"3","Rock",NA,NA,"GG",2024-02-07,NA,NA,NA,NA,NA,NA,NA,62.396,0,5,11,0,0,0,16,0,NA,3.2,0,NA,NA,NA,NA,NA,NA,NA
"920","C15","C15M","M","None",5,"3","Rock",NA,NA,"GG",2024-02-07,NA,NA,NA,NA,NA,NA,NA,29.93,0,0,25,0,0,0,25,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA
"921","A24","A24F","F","None",10,"3","CrabLeashed","D2B",NA,"GG",2024-01-27,NA,NA,NA,NA,NA,NA,NA,155.222,0,2,0,0,0,0,2,0,NA,0.2,0,NA,NA,NA,NA,NA,NA,NA
"922","A24","A24M","M","None",10,"3","CrabLeashed","D2B",NA,"GG",2024-01-27,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"923","A24","A24F","F","None",10,"3","Damsel","D2",NA,"IW",2024-02-07,NA,NA,NA,NA,NA,NA,NA,1.968,0,0,0,46,0,0,46,0,NA,4.6,0,NA,NA,NA,NA,NA,NA,NA
"924","A24","A24M","M","None",10,"3","Damsel","D2",NA,"IW",2024-02-07,NA,NA,NA,NA,NA,NA,NA,6.273,0,0,0,19,1,0,19,1,NA,1.9,0.1,NA,NA,NA,NA,NA,NA,NA
"925","A24","A24F","F","None",2,"3","Male","A22","Smaller","IW",2024-02-20,NA,NA,NA,NA,NA,NA,NA,1.435,0,0,0,27,2,0,27,2,NA,13.5,1,NA,NA,NA,NA,NA,NA,NA
"926","A24","A24M","M","None",2,"3","Male","A22","Smaller","IW",2024-02-20,NA,NA,NA,NA,NA,NA,NA,2.369,0,1,0,20,3,1,22,3,NA,11,1.5,NA,NA,NA,NA,NA,NA,NA
"927","A24","A24F","F","None",2,"3","Female","T4","Similar","GG",2024-02-16,NA,NA,NA,NA,NA,NA,NA,0.467000000000001,0,7,7,5,0,0,19,0,NA,9.5,0,NA,NA,NA,NA,NA,NA,NA
"928","A24","A24M","M","None",2,"3","Female","T4","Similar","GG",2024-02-16,NA,NA,NA,NA,NA,NA,NA,6.206,0,2,0,26,0,0,28,0,NA,14,0,NA,NA,NA,NA,NA,NA,NA
"929","A24","A24F","F","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-17,NA,NA,NA,NA,NA,NA,NA,2.202,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"930","A24","A24M","M","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-17,NA,NA,NA,NA,NA,NA,NA,2.936,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"931","A24","A24F","F","None",5,"3","Rock",NA,NA,"GG",2024-02-17,NA,NA,NA,NA,NA,NA,NA,49.483,0,3,12,0,0,0,15,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA
"932","A24","A24M","M","None",5,"3","Rock",NA,NA,"GG",2024-02-17,NA,NA,NA,NA,NA,NA,NA,8.275,0,22,71,0,0,0,93,0,NA,18.6,0,NA,NA,NA,NA,NA,NA,NA
"933","TB","TBF","F","Own",10,"2","CrabLeashed","D1",NA,"IW",2023-11-29,NA,NA,NA,NA,NA,NA,NA,8.209,0,42,0,0,0,0,42,0,NA,4.2,0,NA,NA,NA,NA,NA,NA,NA
"934","TB","TBM","M","Own",10,"2","CrabLeashed","D1",NA,"IW",2023-11-29,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"935","TB","TBF","F","Own",10,"2","Damsel","D3",NA,"IW",2023-11-30,NA,NA,NA,NA,NA,NA,NA,1.535,0,0,0,18,0,0,18,0,NA,1.8,0,NA,NA,NA,NA,NA,NA,NA
"936","TB","TBM","M","Own",10,"2","Damsel","D3",NA,"IW",2023-11-30,NA,NA,NA,NA,NA,NA,NA,312.279,0,0,0,1,0,0,1,0,NA,0.1,0,NA,NA,NA,NA,NA,NA,NA
"937","TB","TBF","F","None",10,"2","CrabLeashed","D2B",NA,"IW",2023-12-11,NA,NA,NA,NA,NA,NA,NA,12.779,0,18,0,0,0,0,18,0,NA,1.8,0,NA,NA,NA,NA,NA,NA,NA
"938","TB","TBM","M","None",10,"2","CrabLeashed","D2B",NA,"IW",2023-12-11,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"939","TB","TBF","F","None",10,"2","Damsel","D3",NA,"IW",2023-12-13,NA,NA,NA,NA,NA,NA,NA,8.875,0,38,0,0,0,0,38,0,NA,3.8,0,NA,NA,NA,NA,NA,NA,NA
"940","TB","TBM","M","None",10,"2","Damsel","D3",NA,"IW",2023-12-13,NA,NA,NA,NA,NA,NA,NA,138.104,0,2,0,0,0,0,2,0,NA,0.2,0,NA,NA,NA,NA,NA,NA,NA
"941","TB","TBF","F","None",2,"2","Male","T8","Larger","IW",2023-12-14,NA,NA,NA,NA,NA,NA,NA,2.569,0,4,16,18,3,2,40,3,NA,20,1.5,NA,NA,NA,NA,NA,NA,NA
"942","TB","TBM","M","None",2,"2","Male","T8","Larger","IW",2023-12-14,NA,NA,NA,NA,NA,NA,NA,14.815,0,0,0,18,0,0,18,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA
"943","TB","TBF","F","None",2,"2","Female","TD","Smaller","GG",2024-02-04,NA,NA,NA,NA,NA,NA,NA,2.203,0,4,1,21,0,8,34,0,NA,17,0,NA,NA,NA,NA,NA,NA,NA
"944","TB","TBM","M","None",2,"2","Female","TD","Smaller","GG",2024-02-04,NA,NA,NA,NA,NA,NA,NA,4.338,0,0,0,23,0,2,25,0,NA,12.5,0,NA,NA,NA,NA,NA,NA,NA
"945","TB","TBF","F","None",0.166666666666667,"2","Hand","Gabe",NA,"IW",2023-12-16,NA,NA,NA,NA,NA,NA,NA,4.704,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"946","TB","TBM","M","None",0.166666666666667,"2","Hand","Gabe",NA,"IW",2023-12-16,NA,NA,NA,NA,NA,NA,NA,5.972,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"947","TB","TBF","F","None",2,"2","Rock",NA,NA,"IW",2023-12-16,NA,NA,NA,NA,NA,NA,NA,2.969,0,15,19,0,0,0,34,0,NA,17,0,NA,NA,NA,NA,NA,NA,NA
"948","TB","TBM","M","None",2,"2","Rock",NA,NA,"IW",2023-12-16,NA,NA,NA,NA,NA,NA,NA,62.863,0,12,0,0,0,0,12,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"949","TB","TBF","F","Own",2,"2","Male","A22","Larger","IW",2023-12-01,NA,NA,NA,NA,NA,NA,NA,2.203,0,6,0,16,9,0,22,9,NA,11,4.5,NA,NA,NA,NA,NA,NA,NA
"950","TB","TBM","M","Own",2,"2","Male","A22","Larger","IW",2023-12-01,NA,NA,NA,NA,NA,NA,NA,3.471,0,0,0,12,0,0,12,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"951","TB","TBF","F","Own",2,"2","Female","T3","Larger","IW",2023-12-02,NA,NA,NA,NA,NA,NA,NA,1.635,0,0,12,5,0,0,17,0,NA,8.5,0,NA,NA,NA,NA,NA,NA,NA
"952","TB","TBM","M","Own",2,"2","Female","T3","Larger","IW",2023-12-02,NA,NA,NA,NA,NA,NA,NA,33.901,0,0,0,5,0,0,5,0,NA,2.5,0,NA,NA,NA,NA,NA,NA,NA
"953","TB","TBF","F","Own",0.166666666666667,"2","Hand","Gabe",NA,"IW",2023-12-02,NA,NA,NA,NA,NA,NA,NA,3.637,0,0,0,1,0,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
